ClipName,Frame,RootVel.x,RootVel.z,LFootVel.x,LFootVel.y,LFootVel.z,RFootVel.x,RFootVel.y,RFootVel.z,RootPos.x,RootPos.z,Forward.x,Forward.z
Idle_IdleToIdlesR,478,-0.05292272,-0.120768,-0.1017201,0.02050651,0.4687319,0.02293302,0.000767991,0.3315773,-0.05292272,-0.120768,0.5392612,0.8398381
Idle_IdleToIdlesR,479,-0.06015951,-0.1149958,-0.09051341,0.01693531,0.4490383,0.0304355,0.0009394775,0.3267843,-0.06015951,-0.1149958,0.4872201,0.8713717
Idle_IdleToIdlesR,480,-0.06731105,-0.1084535,-0.07709315,0.0130375,0.4396883,0.0374479,0.001444636,0.3202488,-0.06731105,-0.1084535,0.4417973,0.8955168
Idle_IdleToIdlesR,481,-0.07452933,-0.1010106,-0.0683732,0.009883802,0.4331287,0.04466566,0.002209017,0.3125922,-0.07452933,-0.1010106,0.4048823,0.9130946
Idle_IdleToIdlesR,482,-0.0819674,-0.09288588,-0.06271178,0.007631823,0.424638,0.05211859,0.003209095,0.3041157,-0.0819674,-0.09288588,0.3776567,0.9250296
Idle_IdleToIdlesR,483,-0.08948548,-0.08458182,-0.05607247,0.006052909,0.4165018,0.05962406,0.004580123,0.2945195,-0.08948548,-0.08458182,0.3573872,0.9333398
Idle_IdleToIdlesR,484,-0.09670191,-0.07638955,-0.04918322,0.005436962,0.4084185,0.0661169,0.008195161,0.2791431,-0.09670191,-0.07638955,0.3398746,0.9400311
Idle_IdleToIdlesR,485,-0.1034044,-0.06860071,-0.04276232,0.006091889,0.4003845,0.07318483,0.01477554,0.2548387,-0.1034044,-0.06860071,0.3208572,0.9467163
Idle_IdleToIdlesR,486,-0.1093809,-0.06150655,-0.03719245,0.00722145,0.3933891,0.08113413,0.02320783,0.2277843,-0.1093809,-0.06150655,0.2960705,0.9546488
Idle_IdleToIdlesR,487,-0.1144185,-0.05491107,-0.03233924,0.007921899,0.3872298,0.09028274,0.0315222,0.21211,-0.1144185,-0.05491107,0.2629097,0.964175
Idle_IdleToIdlesR,488,-0.1185862,-0.04847611,-0.02807958,0.008292987,0.3810625,0.1021499,0.0376457,0.20957,-0.1185862,-0.04847611,0.2277899,0.9730378
Idle_IdleToIdlesR,489,-0.1220889,-0.04228197,-0.02423239,0.008392198,0.374977,0.1166017,0.04023981,0.2135987,-0.1220889,-0.04228197,0.1960721,0.9799362
Idle_IdleToIdlesR,490,-0.1249189,-0.03640861,-0.02116993,0.008233997,0.3694295,0.13113,0.03791359,0.2258001,-0.1249189,-0.03640861,0.164204,0.9857748
Idle_IdleToIdlesR,491,-0.1270682,-0.030937,-0.01861113,0.007820582,0.364336,0.1438181,0.03217263,0.2475757,-0.1270682,-0.030937,0.1299828,0.9908506
Idle_IdleToIdlesR,492,-0.1285292,-0.02594708,-0.01696132,0.007178838,0.3598781,0.1535211,0.02581285,0.2721133,-0.1285292,-0.02594708,0.09519512,0.9947816
Idle_IdleToIdlesR,493,-0.129294,-0.02151912,-0.01607486,0.006334736,0.3556632,0.161118,0.01933299,0.2972732,-0.129294,-0.02151912,0.06172633,0.9974206
Idle_IdleToIdlesR,494,-0.1293549,-0.01768829,-0.01579226,0.005298635,0.3516707,0.1678909,0.01329965,0.3204437,-0.1293549,-0.01768829,0.03080578,0.9988857
Idle_IdleToIdlesR,495,-0.1287041,-0.01444056,-0.0162869,0.00408309,0.348389,0.1739269,0.008148661,0.339879,-0.1287041,-0.01444056,0.002814312,0.9994206
Idle_IdleToIdlesR,496,-0.1273338,-0.0117813,-0.01771193,0.002759001,0.3456649,0.1781888,0.00422192,0.3545653,-0.1273338,-0.0117813,-0.02196969,0.9992498
Idle_IdleToIdlesR,497,-0.1252361,-0.009633085,-0.02020082,0.001408224,0.3432299,0.180164,0.001778255,0.3656385,-0.1252361,-0.009633085,-0.04382539,0.9985779
Idle_IdleToIdlesR,498,-0.1224035,-0.007803963,-0.02345552,2.747086E-05,0.341048,0.1797451,0.0002334306,0.3719104,-0.1224035,-0.007803963,-0.06362646,0.997596
Idle_IdleToIdlesR,499,-0.118828,-0.006210525,-0.02727738,-0.001353395,0.3395725,0.1773078,-0.001225784,0.3725337,-0.118828,-0.006210525,-0.08147135,0.9964038
Idle_IdleToIdlesR,500,-0.1145019,-0.00505272,-0.03201456,-0.002639611,0.3383623,0.1731274,-0.002698845,0.3711208,-0.1145019,-0.00505272,-0.0959423,0.9952043
Idle_IdleToIdlesR,501,-0.1095226,-0.004164731,-0.03695267,-0.003892255,0.3376593,0.1683524,-0.004051955,0.3704296,-0.1095226,-0.004164731,-0.1057988,0.9942915
Idle_IdleToIdlesR,502,-0.1040765,-0.003397579,-0.04236522,-0.005084753,0.3371338,0.1630664,-0.00529815,0.370032,-0.1040765,-0.003397579,-0.1107695,0.9938244
Idle_IdleToIdlesR,503,-0.09828746,-0.002927969,-0.04826792,-0.006100731,0.3366178,0.157362,-0.006400545,0.3696177,-0.09828746,-0.002927969,-0.112343,0.9936879
Idle_IdleToIdlesR,504,-0.09227968,-0.002726699,-0.0544406,-0.006852013,0.3364409,0.1513422,-0.007342982,0.3694376,-0.09227968,-0.002726699,-0.1119506,0.9937464
Idle_IdleToIdlesR,505,-0.08617699,-0.002566041,-0.06050636,-0.007333112,0.3364427,0.1453891,-0.008130854,0.3694422,-0.08617699,-0.002566041,-0.1110421,0.9938523
Idle_IdleToIdlesR,506,-0.08010429,-0.002214366,-0.06623635,-0.007509885,0.3364078,0.1397541,-0.008771249,0.3694408,-0.08010429,-0.002214366,-0.1102863,0.9939355
Idle_IdleToIdlesR,507,-0.07418542,-0.001875188,-0.07188485,-0.007480864,0.3361087,0.1342092,-0.009293903,0.3691818,-0.07418542,-0.001875188,-0.1097062,0.9939945
Idle_IdleToIdlesR,508,-0.06854454,-0.001746543,-0.07753211,-0.007414186,0.3357801,0.1288084,-0.009723685,0.3689179,-0.06854454,-0.001746543,-0.1097908,0.9939766
Idle_IdleToIdlesR,509,-0.06322772,-0.001812929,-0.08297524,-0.00732401,0.3356406,0.1237274,-0.01007194,0.3689347,-0.06322772,-0.001812929,-0.1106769,0.9938652
Idle_IdleToIdlesR,510,-0.05822423,-0.002052633,-0.08800696,-0.007240212,0.3357587,0.1189614,-0.01036656,0.3692517,-0.05822423,-0.002052633,-0.1120536,0.9936942
Idle_IdleToIdlesR,511,-0.05357152,-0.002422843,-0.0925863,-0.007180165,0.3361732,0.114511,-0.01062237,0.3697629,-0.05357152,-0.002422843,-0.11374,0.9934857
Idle_IdleToIdlesR,512,-0.0493071,-0.002873457,-0.09678959,-0.007138849,0.3365051,0.1103689,-0.0108381,0.3702478,-0.0493071,-0.002873457,-0.115548,0.9932616
Idle_IdleToIdlesR,513,-0.04546919,-0.003374295,-0.100585,-0.007115346,0.3366062,0.1065408,-0.01101214,0.370754,-0.04546919,-0.003374295,-0.1172895,0.9930449
Idle_IdleToIdlesR,514,-0.04209531,-0.003766531,-0.1038014,-0.007132161,0.3365621,0.1032174,-0.01112649,0.3711737,-0.04209531,-0.003766531,-0.1187756,0.99286
Idle_IdleToIdlesR,515,-0.03922318,-0.004045341,-0.1064704,-0.007194544,0.3364345,0.1003769,-0.0111894,0.3714616,-0.03922318,-0.004045341,-0.1198192,0.9927321
Idle_IdleToIdlesR,516,-0.03689044,-0.004194414,-0.108632,-0.007311666,0.3363455,0.09798989,-0.011212,0.3716327,-0.03689044,-0.004194414,-0.1202339,0.9926873
Idle_IdleToIdlesR,517,-0.03513511,-0.004197415,-0.1100498,-0.007521228,0.3363389,0.09629036,-0.01118251,0.3717047,-0.03513511,-0.004197415,-0.1202187,0.9927022
Idle_IdleToIdlesR,518,-0.03399478,-0.004038041,-0.1108473,-0.007844793,0.3363632,0.09534773,-0.0111065,0.3716642,-0.03399478,-0.004038041,-0.1201702,0.9927264
Idle_IdleToIdlesR,519,-0.0335072,-0.003684336,-0.1113196,-0.008272907,0.3364193,0.0950161,-0.01100591,0.3714797,-0.0335072,-0.003684336,-0.1201961,0.9927411
Idle_IdleToIdlesR,520,-0.03360293,-0.003221162,-0.1114637,-0.008782714,0.3364349,0.09519852,-0.01088724,0.371179,-0.03360293,-0.003221162,-0.120406,0.9927264
Idle_IdleToIdlesR,521,-0.0341064,-0.002807549,-0.1113006,-0.009350104,0.3363566,0.09577937,-0.01075348,0.3708002,-0.0341064,-0.002807549,-0.1204698,0.9927189
Idle_IdleToIdlesR,522,-0.03489626,-0.00255742,-0.1108623,-0.00995551,0.3362622,0.09656528,-0.01060866,0.3705016,-0.03489626,-0.00255742,-0.1200419,0.9927606
Idle_IdleToIdlesR,523,-0.03585113,-0.002345602,-0.1101601,-0.01058425,0.3363083,0.09748486,-0.01045602,0.3704451,-0.03585113,-0.002345602,-0.1192086,0.9928418
Idle_IdleToIdlesR,524,-0.03684972,-0.002043006,-0.1092471,-0.01118837,0.336274,0.09855019,-0.01028633,0.3703322,-0.03684972,-0.002043006,-0.1180507,0.9929578
Idle_IdleToIdlesR,525,-0.03786674,-0.001680706,-0.1082919,-0.01170319,0.3360696,0.09966192,-0.01009694,0.3699685,-0.03786674,-0.001680706,-0.1166473,0.993108
Idle_IdleToIdlesR,526,-0.03894499,-0.00129912,-0.1074414,-0.01209423,0.3357915,0.1007145,-0.009899726,0.3695826,-0.03894499,-0.00129912,-0.1150818,0.9932863
Idle_IdleToIdlesR,527,-0.04006504,-0.0009169119,-0.1066497,-0.01235859,0.3353638,0.1017965,-0.009700621,0.3692228,-0.04006504,-0.0009169119,-0.1134407,0.9934825
Idle_IdleToIdlesR,528,-0.04120727,-0.0004387128,-0.1057444,-0.01251923,0.3348474,0.1029892,-0.009508216,0.3687807,-0.04120727,-0.0004387128,-0.1118142,0.9936826
Idle_IdleToIdlesR,529,-0.04235224,9.380747E-05,-0.1047867,-0.01259305,0.3342972,0.1041642,-0.009342491,0.3682934,-0.04235224,9.380747E-05,-0.1102919,0.9938719
Idle_IdleToIdlesR,530,-0.04348046,0.0005965556,-0.1038887,-0.01259888,0.3337639,0.1053108,-0.009220526,0.3678119,-0.04348046,0.0005965556,-0.1089639,0.9940368
Idle_IdleToIdlesR,531,-0.04457251,0.001093919,-0.1030427,-0.01255193,0.3332923,0.106424,-0.009158319,0.367402,-0.04457251,0.001093919,-0.1080784,0.9941483
Idle_IdleToIdlesR,532,-0.04560874,0.001581317,-0.1022455,-0.01246342,0.3328864,0.1074968,-0.009168727,0.36707,-0.04560874,0.001581317,-0.1077936,0.9941895
Idle_IdleToIdlesR,533,-0.04656975,0.002058187,-0.1015047,-0.01233728,0.3324812,0.1085184,-0.009243307,0.3667106,-0.04656975,0.002058187,-0.1080626,0.9941666
Idle_IdleToIdlesR,534,-0.04743602,0.00251943,-0.1008398,-0.0121753,0.3321162,0.1094607,-0.00935755,0.3663698,-0.04743602,0.00251943,-0.1088383,0.9940851
Idle_IdleToIdlesR,535,-0.04818811,0.00293193,-0.1002724,-0.01196465,0.3317387,0.1102912,-0.009486339,0.3660267,-0.04818811,0.00293193,-0.1100708,0.99395
Idle_IdleToIdlesR,536,-0.04880644,0.003252993,-0.09982794,-0.01170447,0.3314172,0.1109778,-0.009612978,0.3657464,-0.04880644,0.003252993,-0.1117119,0.9937654
Idle_IdleToIdlesR,537,-0.04927155,0.003456067,-0.09952966,-0.01139179,0.3311829,0.1114904,-0.009719079,0.3655564,-0.04927155,0.003456067,-0.1137134,0.9935349
Idle_IdleToIdlesR,538,-0.04956396,0.003541206,-0.09933297,-0.01103095,0.3310624,0.1118668,-0.009778951,0.36548,-0.04956396,0.003541206,-0.1160262,0.9932616
Idle_IdleToIdlesR,539,-0.04968377,0.003505707,-0.09920603,-0.0106274,0.3311094,0.1121324,-0.009769686,0.3655673,-0.04968377,0.003505707,-0.1186016,0.9929492
Idle_IdleToIdlesR,540,-0.04966827,0.003346878,-0.09919058,-0.01017813,0.3313605,0.1122391,-0.009676263,0.3658511,-0.04966827,0.003346878,-0.1213903,0.9926012
Idle_IdleToIdlesR,541,-0.04955379,0.00306202,-0.09932657,-0.009678512,0.3318128,0.1122821,-0.009479819,0.3663424,-0.04955379,0.00306202,-0.1243426,0.992221
Idle_IdleToIdlesR,542,-0.04937665,0.002648409,-0.09965344,-0.009095945,0.332387,0.1122655,-0.009162037,0.3669684,-0.04937665,0.002648409,-0.1274062,0.9918081
Idle_IdleToIdlesR,543,-0.04917318,0.002106174,-0.1001043,-0.008407208,0.3328441,0.1121243,-0.008703621,0.3675915,-0.04917318,0.002106174,-0.130309,0.991388
Idle_IdleToIdlesR,544,-0.04897968,0.001469586,-0.1006111,-0.007635378,0.3332221,0.1118998,-0.008092932,0.3682694,-0.04897968,0.001469586,-0.1319877,0.9910985
Idle_IdleToIdlesR,545,-0.04883249,0.0007872602,-0.1010044,-0.006834845,0.3336886,0.1117609,-0.007307879,0.3690022,-0.04883249,0.0007872602,-0.1311985,0.9911088
Idle_IdleToIdlesR,546,-0.04876792,9.28724E-05,-0.1011286,-0.006058018,0.3342963,0.1118475,-0.006327136,0.3698279,-0.04876792,9.28724E-05,-0.1266957,0.9915711
Idle_IdleToIdlesR,547,-0.04891004,-0.00077025,-0.1009679,-0.005320053,0.3350152,0.1120779,-0.005146873,0.3707979,-0.04891004,-0.00077025,-0.1172334,0.9925783
Idle_IdleToIdlesR,548,-0.04940168,-0.001926163,-0.1009791,-0.004530902,0.3348764,0.1126214,-0.00380954,0.3720873,-0.04940168,-0.001926163,-0.1019932,0.9940715
Idle_IdleToIdlesR,549,-0.05030731,-0.003278028,-0.0986379,-0.003532418,0.3352251,0.114105,-0.002335133,0.3734945,-0.05030731,-0.003278028,-0.07854933,0.9959723
Idle_IdleToIdlesR,550,-0.0516915,-0.005064839,-0.09236671,-0.001931317,0.3355569,0.1157829,-0.0009698597,0.375776,-0.0516915,-0.005064839,-0.04420776,0.9977482
Idle_IdleToIdlesR,551,-0.05334401,-0.007517776,-0.08238523,0.0003863079,0.331542,0.1174814,0.0001708662,0.3785492,-0.05334401,-0.007517776,0.005035765,0.9981484
Idle_IdleToIdlesR,552,-0.05536169,-0.01055109,-0.07336258,0.002496016,0.3269642,0.1197382,0.001194325,0.3813382,-0.05536169,-0.01055109,0.07544913,0.9943147
Idle_IdleToIdlesR,553,-0.05826934,-0.01366383,-0.0697336,0.003175382,0.3288633,0.1229415,0.003014234,0.3847528,-0.05826934,-0.01366383,0.168046,0.9811147
Idle_IdleToIdlesR,554,-0.06237919,-0.01631892,-0.06639376,0.002729306,0.3341996,0.1266166,0.005499011,0.387165,-0.06237919,-0.01631892,0.2711827,0.9546704
Idle_IdleToIdlesR,555,-0.06631473,-0.01870113,-0.06271664,0.002413067,0.3363017,0.1307074,0.007478477,0.3898001,-0.06631473,-0.01870113,0.371856,0.9159711
Idle_IdleToIdlesR,556,-0.06890406,-0.02114899,-0.05943564,0.001804475,0.3386683,0.139856,0.009236909,0.3917375,-0.06890406,-0.02114899,0.468417,0.8659557
Idle_IdleToIdlesR,557,-0.07046625,-0.02387354,-0.05757438,0.0006812401,0.3426732,0.1530695,0.01184285,0.3873944,-0.07046625,-0.02387354,0.5603372,0.8049775
Idle_IdleToIdlesR,558,-0.07123057,-0.02677441,-0.05637526,4.445131E-05,0.3464724,0.1631847,0.01513102,0.3692091,-0.07123057,-0.02677441,0.6468362,0.7335256
Idle_IdleToIdlesR,559,-0.07142656,-0.02972378,-0.05626775,0.001041566,0.34848,0.1604625,0.0195139,0.3349819,-0.07142656,-0.02972378,0.7271252,0.6519254
Idle_IdleToIdlesR,560,-0.07128364,-0.03281251,-0.05661316,0.002726362,0.3513251,0.1440256,0.02478024,0.2943492,-0.07128364,-0.03281251,0.7999011,0.5606546
Idle_IdleToIdlesR,561,-0.07103123,-0.03610636,-0.05686809,0.004174735,0.3548656,0.1181111,0.02903473,0.2570939,-0.07103123,-0.03610636,0.8631833,0.460277
Idle_IdleToIdlesR,562,-0.07073197,-0.03943898,-0.05695407,0.004927118,0.358761,0.08803989,0.03127682,0.2272555,-0.07073197,-0.03943898,0.9152079,0.3512008
Idle_IdleToIdlesR,563,-0.07024775,-0.04264457,-0.05763639,0.005175689,0.3628981,0.05547684,0.03189785,0.2048777,-0.07024775,-0.04264457,0.9541281,0.2341124
Idle_IdleToIdlesR,564,-0.06950694,-0.04564375,-0.05884226,0.005615513,0.3663262,0.02450153,0.03141616,0.1911852,-0.06950694,-0.04564375,0.9784119,0.1103064
Idle_IdleToIdlesR,565,-0.06843784,-0.04856079,-0.06069673,0.006544653,0.3699773,-0.001354097,0.0303869,0.1879052,-0.06843784,-0.04856079,0.9865066,-0.01817367
Idle_IdleToIdlesR,566,-0.06696896,-0.05153462,-0.06371696,0.008483051,0.3734223,-0.02367159,0.02946652,0.1934921,-0.06696896,-0.05153462,0.9775214,-0.1441747
Idle_IdleToIdlesR,567,-0.06527899,-0.05470469,-0.06824332,0.0113954,0.3787,-0.04330584,0.02858779,0.2054488,-0.06527899,-0.05470469,0.9538749,-0.2611492
Idle_IdleToIdlesR,568,-0.06355979,-0.05821024,-0.07419483,0.01540361,0.3874758,-0.05658139,0.0272717,0.2247289,-0.06355979,-0.05821024,0.919091,-0.3680941
Idle_IdleToIdlesR,569,-0.06175923,-0.06219079,-0.08162753,0.02100568,0.3996185,-0.0616754,0.02539814,0.2485535,-0.06175923,-0.06219079,0.8765651,-0.4642431
Idle_IdleToIdlesR,570,-0.05982549,-0.06678516,-0.09069836,0.02863727,0.416479,-0.06041279,0.02347136,0.2702118,-0.05982549,-0.06678516,0.8297325,-0.5491282
Idle_IdleToIdlesR,571,-0.05770646,-0.07239856,-0.1013891,0.0385689,0.4397369,-0.04799853,0.02066227,0.286053,-0.05770646,-0.07239856,0.7820752,-0.622956
Idle_IdleToIdlesR,572,-0.05534996,-0.07932735,-0.1103153,0.05056303,0.4660718,-0.02735311,0.0172545,0.2974528,-0.05534996,-0.07932735,0.7337824,-0.6864447
Idle_IdleToIdlesR,573,-0.05270425,-0.0875463,-0.1144131,0.06442582,0.4913735,-0.01162103,0.01477101,0.3056961,-0.05270425,-0.0875463,0.6835942,-0.740393
Idle_IdleToIdlesR,574,-0.0499167,-0.0970313,-0.1146452,0.08043582,0.5175678,-0.008552403,0.0139646,0.315755,-0.0499167,-0.0970313,0.6327299,-0.7854485
Idle_IdleToIdlesR,575,-0.047105,-0.1073202,-0.1092322,0.09832016,0.5445229,-0.01109296,0.01358592,0.3262091,-0.047105,-0.1073202,0.5822203,-0.8225061
Idle_IdleToIdlesR,576,-0.0441722,-0.1178299,-0.09811248,0.1185054,0.5702346,-0.01510369,0.01286445,0.3381015,-0.0441722,-0.1178299,0.5326123,-0.8530266
Idle_IdleToIdlesR,577,-0.040837,-0.1283521,-0.07938112,0.1410601,0.5957455,-0.01867621,0.01178955,0.3489177,-0.040837,-0.1283521,0.4844661,-0.8784243
Idle_IdleToIdlesR,578,-0.03708611,-0.1386804,-0.04999743,0.1613386,0.6215141,-0.02234132,0.01051468,0.359559,-0.03708611,-0.1386804,0.4384576,-0.8998487
Idle_IdleToIdlesR,579,-0.03322551,-0.148608,-0.01412761,0.173225,0.6408187,-0.02631219,0.009188438,0.369895,-0.03322551,-0.148608,0.3951805,-0.9185631
Idle_IdleToIdlesR,580,-0.02956097,-0.1579284,0.02308044,0.1707708,0.6415363,-0.02997358,0.007773349,0.3791837,-0.02956097,-0.1579284,0.3550054,-0.9354508
Idle_IdleToIdlesR,581,-0.02623111,-0.1664336,0.05629868,0.1526433,0.6249786,-0.03319278,0.00635581,0.3875498,-0.02623111,-0.1664336,0.3175218,-0.9504909
Idle_IdleToIdlesR,582,-0.02296013,-0.1739172,0.08627921,0.1249503,0.5960972,-0.03618608,0.005023235,0.3948957,-0.02296013,-0.1739172,0.2822202,-0.9637585
Idle_IdleToIdlesR,583,-0.01943333,-0.1803431,0.1148908,0.09291528,0.5588815,-0.03951412,0.003793071,0.401356,-0.01943333,-0.1803431,0.2492297,-0.9752909
Idle_IdleToIdlesR,584,-0.01533573,-0.1858571,0.1383642,0.0617213,0.5164979,-0.04370381,0.002647767,0.407147,-0.01533573,-0.1858571,0.2186661,-0.9851744
Idle_IdleToIdlesR,585,-0.01054985,-0.1905239,0.1537201,0.03663713,0.4748193,-0.04848746,0.001545823,0.4123149,-0.01054985,-0.1905239,0.190615,-0.9935182
Idle_IdleToIdlesR,586,-0.005385867,-0.1944091,0.1607589,0.01955119,0.4398676,-0.05383159,0.0005089695,0.4165395,-0.005385867,-0.1944091,0.1651293,-1.00043
Idle_IdleToIdlesR,587,-6.580869E-05,-0.1975782,0.1596857,0.008154279,0.4212345,-0.05956835,-0.0004271208,0.4195946,-6.580869E-05,-0.1975782,0.1421672,-1.005997
Idle_IdleToIdlesR,588,0.00618777,-0.200096,0.1530028,0.001297127,0.4187867,-0.06625639,-0.001243029,0.4219565,0.00618777,-0.200096,0.1216056,-1.010312
Idle_IdleToIdlesR,589,0.01347945,-0.2020281,0.1447065,-0.002101452,0.4213476,-0.07364515,-0.001974718,0.4241185,0.01347945,-0.2020281,0.1033728,-1.013479
Idle_IdleToIdlesR,590,0.02132642,-0.2036075,0.1366342,-0.003147795,0.4227266,-0.08170687,-0.002612437,0.425965,0.02132642,-0.2036075,0.08738709,-1.015605
Idle_IdleToIdlesR,591,0.02909819,-0.2050295,0.1287175,-0.00283388,0.4240999,-0.08980782,-0.003173426,0.4276691,0.02909819,-0.2050295,0.07356218,-1.0168
Idle_IdleToIdlesR,592,0.03622705,-0.206303,0.1212804,-0.002111377,0.4254269,-0.09708537,-0.003761998,0.4290789,0.03622705,-0.206303,0.06180967,-1.017185
Idle_IdleToIdlesR,593,0.04259245,-0.2074367,0.1149378,-0.002062979,0.4266408,-0.1030333,-0.00441088,0.4303314,0.04259245,-0.2074367,0.05190126,-1.016874
Idle_IdleToIdlesR,594,0.04823221,-0.2084396,0.1090874,-0.002830763,0.4276087,-0.1084339,-0.004949467,0.4313776,0.04823221,-0.2084396,0.04351867,-1.015959
Idle_IdleToIdlesR,595,0.05318439,-0.2093205,0.1032292,-0.003728556,0.4283655,-0.1137528,-0.005235482,0.4322483,0.05318439,-0.2093205,0.03644034,-1.014538
Idle_IdleToIdlesR,596,0.05748626,-0.2100882,0.09848174,-0.00459562,0.4289432,-0.1177289,-0.005423498,0.4328896,0.05748626,-0.2100882,0.03070841,-1.012744
Idle_IdleToIdlesR,597,0.06117593,-0.2107516,0.09447683,-0.005427783,0.429535,-0.1210976,-0.005505095,0.4334071,0.06117593,-0.2107516,0.02746218,-1.010695
Idle_IdleToIdlesR,598,0.06429122,-0.2113195,0.09091359,-0.006225327,0.4300355,-0.1240948,-0.005482184,0.4339541,0.06429122,-0.2113195,0.0263067,-1.008509
Idle_IdleToIdlesR,599,0.06687006,-0.2118007,0.08784766,-0.006978569,0.4303509,-0.126594,-0.005432619,0.4342715,0.06687006,-0.2118007,0.02671983,-1.006306
Idle_IdleToIdlesR,600,0.06898102,-0.2122041,0.0854546,-0.007659916,0.4306559,-0.1283597,-0.005436782,0.4345779,0.06898102,-0.2122041,0.02818264,-1.004202
Idle_IdleToIdlesR,601,0.07065814,-0.2125386,0.08360332,-0.008268284,0.430932,-0.1294732,-0.005533395,0.4350623,0.07065814,-0.2125386,0.03041315,-1.002308
Idle_IdleToIdlesR,602,0.07188682,-0.2128129,0.08196249,-0.008833911,0.431063,-0.1303435,-0.005696219,0.435513,0.07188682,-0.2128129,0.03372418,-1.000734
Idle_IdleToIdlesR,603,0.07265227,-0.213036,0.0807322,-0.009344426,0.4313419,-0.1309997,-0.005920953,0.4361103,0.07265227,-0.213036,0.03848826,-0.9995899
Idle_IdleToIdlesR,604,0.07293993,-0.2132166,0.08007486,-0.009802033,0.4315872,-0.1313194,-0.006247203,0.436552,0.07293993,-0.2132166,0.04480215,-0.99898
Idle_IdleToIdlesR,605,0.07273515,-0.2133636,0.08004227,-0.01020455,0.4317976,-0.1311458,-0.006686361,0.4368523,0.07273515,-0.2133636,0.05218822,-0.9987919
Idle_IdleToIdlesR,606,0.07202321,-0.2134859,0.08057432,-0.01054567,0.4321804,-0.130493,-0.007217595,0.4371741,0.07202321,-0.2134859,0.06015898,-0.9988232
Idle_IdleToIdlesR,607,0.07078957,-0.2135922,0.08169546,-0.01082677,0.4324403,-0.1293257,-0.007843761,0.437289,0.07078957,-0.2135922,0.06823222,-0.9990391
Idle_IdleToIdlesR,608,0.06915105,-0.2136914,0.08328064,-0.01104815,0.4326349,-0.127754,-0.008531416,0.4373202,0.06915105,-0.2136914,0.07592081,-0.9994106
Idle_IdleToIdlesR,609,0.06727841,-0.2137924,0.08514516,-0.01121577,0.4327205,-0.1259445,-0.009239621,0.4372895,0.06727841,-0.2137924,0.08273771,-0.9999125
Idle_IdleToIdlesR,610,0.06523774,-0.2139041,0.08721121,-0.01131514,0.4328874,-0.1239357,-0.009924639,0.4372614,0.06523774,-0.2139041,0.08818904,-1.000517
Idle_IdleToIdlesR,611,0.06309544,-0.2140351,0.08940056,-0.01132915,0.4332686,-0.1217979,-0.01054064,0.4375133,0.06309544,-0.2140351,0.09205064,-1.001194
Idle_IdleToIdlesR,612,0.0609176,-0.2141945,0.09162868,-0.01126323,0.4336149,-0.1196396,-0.01107523,0.4379594,0.0609176,-0.2141945,0.09466777,-1.001919
Idle_IdleToIdlesR,613,0.05877041,-0.214391,0.09378106,-0.0111309,0.4339245,-0.1175697,-0.01152358,0.4383983,0.05877041,-0.214391,0.09639381,-1.002663
Idle_IdleToIdlesR,614,0.05671995,-0.2146334,0.09573898,-0.01094304,0.4342814,-0.115596,-0.0118827,0.4388981,0.05671995,-0.2146334,0.09758063,-1.003399
Idle_IdleToIdlesR,615,0.05483263,-0.2149252,0.09757568,-0.01072458,0.4345174,-0.1136991,-0.01216239,0.4392876,0.05483263,-0.2149252,0.09858586,-1.0041
Idle_IdleToIdlesR,616,0.05317453,-0.2152516,0.09933488,-0.01049061,0.4347783,-0.1119754,-0.01235398,0.4395801,0.05317453,-0.2152516,0.09976167,-1.00474
Idle_IdleToIdlesR,617,0.05175478,-0.2155943,0.100882,-0.010247,0.4351329,-0.1105173,-0.01244668,0.4398279,0.05175478,-0.2155943,0.1013459,-1.00529
Idle_IdleToIdlesR,618,0.0505507,-0.215935,0.1021737,-0.009994152,0.4354116,-0.1093346,-0.01243991,0.4400524,0.0505507,-0.215935,0.1033237,-1.005722
Idle_IdleToIdlesR,619,0.04958033,-0.2162554,0.103202,-0.009724629,0.4355736,-0.1083943,-0.01233137,0.4403332,0.04958033,-0.2162554,0.1056658,-1.006003
Idle_IdleToIdlesR,620,0.04886179,-0.2165373,0.103906,-0.00943262,0.4356749,-0.1076926,-0.01210964,0.4406024,0.04886179,-0.2165373,0.1083401,-1.006106
Idle_IdleToIdlesR,621,0.04841321,-0.2167624,0.1042251,-0.009111541,0.4357817,-0.1072224,-0.011762,0.4407972,0.04841321,-0.2167624,0.1113137,-1.005998
Idle_IdleToIdlesR,622,0.04825276,-0.2169123,0.1041153,-0.008755411,0.4358219,-0.106976,-0.0112757,0.4408571,0.04825276,-0.2169123,0.1145527,-1.005654
Idle_IdleToIdlesR,623,0.04839854,-0.2169689,0.1036134,-0.008348187,0.4357907,-0.1070569,-0.0106353,0.4407986,0.04839854,-0.2169689,0.1180215,-1.005036
Idle_IdleToIdlesR,624,0.04886868,-0.2169137,0.1028238,-0.007868977,0.435665,-0.1075258,-0.009833474,0.4406147,0.04886868,-0.2169137,0.1216849,-1.004114
Idle_IdleToIdlesR,625,0.04968137,-0.2167286,0.1015997,-0.007294013,0.4355048,-0.1083202,-0.008861724,0.4404259,0.04968137,-0.2167286,0.1255063,-1.002852
